TELEFONO;OPERADORA;MONTO;ESTABLECIMIENTO;EMPRESA;FECHA_HORA
998367636;CNT;113.38;PINTULAC PRODUCTOS ;GITHUB;6/7/2024
985800883;CLARO;;;;29/2/2024
962527054;Movistar;5.80;UBER *TRIP;UBER;5/2/2024
989727680;CLARO;116.07;MARATHON PACIFICO;ZARA;9/4/2024
969176092;CLARO;;;;26/1/2024
992882003;Movistar;5.98;UBR* PENDING.UBER.C;UBER;2/5/2024
999483110;CLARO;63.67;AMZN Mktp US;STARPLUS;20/7/2024
992663968;CLARO;330.04;TICKETSTAR365.COM;ZARA;28/3/2024
987266182;Movistar;89.82;RESTAURANTE CHANTIL;ZARA;17/8/2024
999964072;Movistar;15.22;UB *EATS ECUADOR;UBER;26/3/2024
989806686;CLARO;3.96;UBR* PENDING.UBER.C;UBER;13/1/2024
991743510;CLARO;70.95;SUPERMAXI LAS AMERI;UBER;24/7/2024
969428302;CLARO;60.29;SUKASA PARAISO;ZARA;15/2/2024
998135191;CLARO;100.00;BMI DEL ECUADOR COM;MICROSOFT;17/1/2024
990350585;CLARO;;;;15/5/2024
999429835;CLARO;;;;24/7/2024
996374423;CLARO;60.78;CASA FIRENZA;CANVA;27/3/2024
992910224;Movistar;57.60;MOTO GARAGE;ZARA;10/3/2024
995582277;Movistar;53.50;Hotel Sumpa;HOSTGATOR;8/2/2024
987864796;Movistar;59.99;ETAFASHION SCALA SH;SHOPIFY;16/7/2024
981629438;CLARO;;;;31/3/2024
984047359;Movistar;;;;27/4/2024
999751864;CLARO;2.33;UBR* PENDING.UBER.C;UBER;1/7/2024
999233650;Movistar;4.38;UBER * PENDING;UBER;1/8/2024
979438958;CLARO;100.00; Pharmacys Poli;ZARA;28/5/2024
984741121;Movistar;150.00; Villaflora;ZARA;16/5/2024
995500402;CLARO;3.60;UBR* PENDING.UBER.C;UBER;14/6/2024
999960817;CLARO;;;;3/2/2024
993566524;Movistar;79.53;TRANS EXPRESSWEB_EC;STARPLUS;24/1/2024
995345486;Movistar;66.48;MEGAMAXI PORTAL LC ;PAYPAL;27/3/2024
987038310;Movistar;55.40;ROMOLO Y REMO;PAYPAL;16/8/2024
998710653;Movistar;90.00;NAJOCFASHION CIA LT;PAYPAL;17/6/2024
989289331;CLARO;97.38;GRAN AKI TUNGURAHUA;AIRBNB;23/7/2024
986236648;Movistar;145.84;MEGAMAXI EL CONDADO;ADOBE;30/8/2024
995023690;CLARO;75.00;NINFA CENTRO DE IMA;AMAZON;5/3/2024
998307420;CLARO;138.04;TIPTI 1 PP;APPLE;6/7/2024
997363177;CLARO;3.35;UBER * PENDING;UBER;16/6/2024
998779764;Movistar;;;;3/7/2024
980060240;CLARO;;;;21/7/2024
990192729;CLARO;41.08;AIRBNB * HMFWZF5JF9;AIRBNB;29/7/2024
984586706;Movistar;2.24;UBER * PENDING;UBER;18/6/2024
993573302;CLARO;8.71;UB *EATS ECUADOR;UBER;1/4/2024
984047359;Movistar;;;;7/5/2024
999720221;CLARO;102.00;Amazon.com;AMAZON;5/1/2024
995152712;Movistar;2.21;UBER *TRIP;UBER;11/3/2024
988915986;CLARO;6.49;PAYPAL *SPOTIFY;PAYPAL;6/1/2024
987168214;Movistar;8.42;UB *EATS ECUADOR;UBER;22/4/2024
987547266;CLARO;1.83;UBER * PENDING;UBER;7/7/2024
983935465;Movistar;56.99;BODEGA DEPORTIVA;Spotify;10/8/2024
984250966;Movistar;55.60;FYBECA;UBER;13/7/2024
987030511;Movistar;62.98;867 BATA CC EL BOSQ;ADOBE;21/6/2024
982007074;CLARO;68.91;MEGAMAXI EL CONDADO;ADOBE;30/3/2024
985244775;CLARO;;;;25/7/2024
962183031;CLARO;8.46;UB *EATS ECUADOR;UBER;13/4/2024
995350527;Movistar;9.91;UBER * PENDING;UBER;23/2/2024
991989250;CLARO;4.42;UBR* PENDING.UBER.C;UBER;9/1/2024
987168214;Movistar;9.52;UB *EATS ECUADOR;UBER;26/8/2024
987536105;CLARO;11.15;UB *EATS ECUADOR;UBER;1/7/2024
996512862;CNT;26.87;UB *EATS ECUADOR;UBER;20/3/2024
997534963;CLARO;11.02;UBER *TRIP;UBER;25/5/2024
998261741;CNT;135.00;ECG US CONS GUAYAQU;STARPLUS;14/7/2024
997978291;CLARO;;;;30/3/2024
991603544;CLARO;60.00; Milagro;MICROSOFT;22/6/2024
984802152;Movistar;15.44;UB *EATS ECUADOR;UBER;12/1/2024
997047798;CLARO;416.00;BRANDS COLLECTION C;FACEBOOK;8/7/2024
995845443;Movistar;72.31;DIFARE S A;ZARA;14/1/2024
999422123;CLARO;143.15;VINOS Y ESPIRITUOSO;PAYPAL;22/8/2024
983513738;Movistar;195.40;HIPERMARKET 6 DE DI;LinkedIn;1/8/2024
983010504;Movistar;52.65;SUKASA SCALA;CANVA;30/7/2024
997103977;CLARO;4.83;UBER *TRIP;UBER;2/1/2024
982258278;CNT;2.22;UBER *TRIP;UBER;24/1/2024
986293386;CLARO;;;;7/6/2024
962573270;Movistar;160.00; Mall del Sol;GOOGLE;1/5/2024
968834221;CLARO;90.00; De Prati Sur;UBER;26/8/2024
984497862;CLARO;8.42;UBR* PENDING.UBER.C;UBER;1/8/2024
984620958;CLARO;3.83;UBER * PENDING;UBER;27/6/2024
993931538;CLARO;22.93;UB *EATS ECUADOR;UBER;20/2/2024
979303030;Movistar;;;;24/2/2024
985372398;CLARO;549.29;Hipermarket Via Dau;CANVA;10/7/2024
994208289;CLARO;2.75;UBR* PENDING.UBER.C;UBER;9/2/2024
999514290;CLARO;75.03;SUPERMAXI LAS AMERI;UBER;23/3/2024
996457118;CLARO;175.07;LAS FRAGANCIAS BURB;STARPLUS;31/8/2024
998266693;Movistar;100.00;PayPhone;PAYPAL;6/8/2024
960902149;CNT;105.15;CENTRO COMERCIAL PL;STARPLUS;1/3/2024
996802851;Movistar;101.08;SUPERMAXI ALBAN BOR;UBER;20/5/2024
991402708;Movistar;3.36;UBR* PENDING.UBER.C;UBER;10/4/2024
980978311;CLARO;;;;22/5/2024
994106367;CLARO;90.00; Plaza Norte;PAYPAL;27/5/2024
998741442;Movistar;11.23;UBR* PENDING.UBER.C;UBER;14/1/2024
999902644;Movistar;5.28;UBR* PENDING.UBER.C;UBER;12/6/2024
968143111;CLARO;7.76;UB *EATS ECUADOR;UBER;14/1/2024
995790427;Movistar;3695.26;KLM PVA IATA;PAYPAL;29/2/2024
962924630;Movistar;;;;2/2/2024
998571395;Movistar;69.14;CASA BACA STO DOMIN;CANVA;24/8/2024
964088383;Movistar;300.00; Cruz Azul Baba;AIRBNB;13/3/2024
995860314;Movistar;100.00; Quicentro;UBER;18/7/2024
982363375;CLARO;;;;12/2/2024
999431297;CLARO;650.00;MI JUGUETERIA KENNE;MICROSOFT;25/1/2024
995377457;Movistar;60.22;ESTACION DE SERVICI;ADOBE;29/2/2024
939925783;CLARO;201.00;JOSEPHINE 500;SKYPE;17/1/2024
987863259;CLARO;100.00;RECORDOMOTOR S.A.;STARPLUS;3/1/2024
963037768;CLARO;103.48;VASARI Y MOZIONI;PAYPAL;14/4/2024
939079535;CLARO;50.72;MEGAMAXI MALL DEL S;SHOPIFY;19/7/2024
999570053;Movistar;55.78;HIPERMARKET VERGELE;GOOGLE;15/6/2024
984652563;CLARO;23.14;UB *EATS ECUADOR;UBER;30/1/2024
980374338;Movistar;121.00;DFA TOC 10;FACEBOOK;6/2/2024
995373763;CLARO;11.06;UBR* PENDING.UBER.C;UBER;19/1/2024
984497862;CLARO;8.49;UBER *TRIP;UBER;22/1/2024
960205263;CLARO;;;;11/3/2024
999446185;CLARO;;;;26/2/2024
999429583;CLARO;;;;27/7/2024
994698405;CNT;153.00;MANDEE BOUTIQUE;ADOBE;25/7/2024
983648510;CLARO;60.00;ATHLETIC DOGS;APPLE;15/4/2024
997438163;CLARO;126.54;MEGAMAXI VILLAGE;ZARA;9/2/2024
999989432;CLARO;1.99;UBR* PENDING.UBER.C;UBER;4/6/2024
983387800;CLARO;216.36;Crocs;MICROSOFT;22/2/2024
999757022;CLARO;2997.00;W MIAMI DOWNTOWN HO;SHOPIFY;23/7/2024
979059041;CLARO;102.96;Super Exito Mall de;UBER;10/6/2024
969599535;CLARO;65.25;PERFUMANIA BIBI'S;SHOPIFY;30/6/2024
991105458;CLARO;91.76;PROCESADORA NACIONA;ADOBE;21/5/2024
984825323;Movistar;55.90;MUNAMUNAY;AMAZON;24/4/2024
983519810;CLARO;3.22;UBR* PENDING.UBER.C;UBER;25/3/2024
981350865;Movistar;32.22;UBR* PENDING.UBER.C;UBER;29/2/2024
984899737;Movistar;207.26;AVIANCA IATA;ZARA;20/5/2024
984863974;Movistar;59.99;STRADIVARIUS;STARPLUS;13/4/2024
999890254;Movistar;850.94;AMAZON.COM AMZN.COM;AMAZON;21/8/2024
988285831;CLARO;298.54;TOP SHOWS PMZ;AMAZON;13/7/2024
989614866;CLARO;11468.10;IESS ROTATIVO WEB V;CANVA;30/7/2024
987313165;CLARO;347.33;JUGUETON EL JARDIN ;ADOBE;30/3/2024
987678278;Movistar;;;;23/2/2024
984674907;Movistar;68.00;KARISSMA;ZARA;26/8/2024
981866942;CLARO;;;;7/2/2024
980790452;CLARO;;;;4/3/2024
987395994;CLARO;64.75;PAGO IMPUESTO MUNIC;MICROSOFT;25/4/2024
995582277;Movistar;146.69;TACA WEB USA PA VI;PAYPAL;4/1/2024
958720195;CLARO;40.99;GOOGLE *BNEI;GOOGLE;16/6/2024
995707126;Movistar;;;;10/1/2024
998906565;CNT;3.09;UBR* PENDING.UBER.C;UBER;15/4/2024
967395458;CLARO;;;;11/8/2024
980207614;CLARO;2.21;UBER *TRIP;UBER;30/5/2024
987894944;CLARO;12.47;UB *EATS ECUADOR;UBER;23/6/2024
986388403;CLARO;85.85;ONLY 2;AMAZON;25/2/2024
983374547;Movistar;50.07;SUPERMAXI POMASQUI;UBER;6/5/2024
999724665;Movistar;118.00;MUNDO MAGICO DE LA ;MICROSOFT;17/3/2024
983374547;Movistar;;;;25/8/2024
998003220;CNT;395.00;PANDORA CONDADO SHO;SHOPIFY;10/2/2024
986561487;CLARO;;;;25/6/2024
982038217;CLARO;12.49;UB *EATS ECUADOR;UBER;1/3/2024
980778049;CLARO;5.30;PREPLY INC.;MICROSOFT;20/1/2024
999731469;Movistar;91.89;HOSPEDAJE DEL ANGEL;SKYPE;26/2/2024
989829563;CLARO;63.44;ORO VERDE UNICENTRO;GOOGLE;21/8/2024
992882003;Movistar;2.90;UBR* PENDING.UBER.C;UBER;4/8/2024
983494070;Movistar;24.10;UB *EATS ECUADOR;UBER;24/8/2024
990632584;CLARO;6.03;UBER *TRIP;UBER;18/4/2024
987212912;Movistar;1.91;UBR* PENDING.UBER.C;UBER;30/7/2024
997586515;CLARO;238.67;CASSOLETTE G SUAREZ;GOOGLE;22/2/2024
987606193;Movistar;85.14;BRUTO BY TRIBUTO;GITHUB;2/1/2024
994476780;CLARO;54.72;ESTACION DE SERVICI;ADOBE;22/5/2024
939322411;CLARO;429.35;ALMACENES JUAN ELJU;AMAZON;28/6/2024
989924538;CLARO;153.35;TVENTAS SANTO DOMIN;HOSTGATOR;12/7/2024
992754141;Movistar;;;;1/1/2024
992190291;CLARO;257.24;BOSCH;FACEBOOK;14/3/2024
997507962;CLARO;;;;5/7/2024
963041111;Movistar;306.21;COLEGIO BECQUEREL;UBER;25/5/2024
987831537;Movistar;59.98;DPISAR MALL DEL SOL;GOOGLE;23/8/2024
997429469;CLARO;61.91;LA COSTA SEA FOOD;HOSTGATOR;16/4/2024
995846455;Movistar;263.20;URBAN CELL;AIRBNB;28/7/2024
994975377;CLARO;;;;15/7/2024
985211814;CLARO;60.00;LAI Lidia Asesora d;ADOBE;7/3/2024
997201778;CLARO;;;;2/5/2024
994867715;CLARO;;;;11/8/2024
963743245;Movistar;420.00; Mall del Norte;ADOBE;11/1/2024
993723279;CLARO;;;;20/4/2024
991216388;CLARO;;;;14/2/2024
964050662;CLARO;2.99;UBER * PENDING;UBER;25/7/2024
998006572;CLARO;170.09;PINTULAC PRODUCTOS ;GITHUB;27/6/2024
997955695;CLARO;116.05;SUPERMAXI CUMBAYA;UBER;17/7/2024
992777807;Movistar;;;;9/8/2024
939594559;CLARO;;;;18/4/2024
986498183;CLARO;8.72;UBER *TRIP;UBER;26/3/2024
981296043;CLARO;2.84;UBR* PENDING.UBER.C;UBER;8/2/2024
996563405;Movistar;57.30;AMAZON.COM AMZN.COM;AMAZON;24/2/2024
998022722;Movistar;3.62;UBR* PENDING.UBER.C;UBER;28/3/2024
998589624;CLARO;17.58;FACEBK YF3N7XPZQ2;FACEBOOK;19/4/2024
989248125;CLARO;;;;5/3/2024
987301116;Movistar;168.79;HIPER NORTE LC 65;PAYPAL;8/4/2024
999429394;CLARO;125.88;DIFARE S A;ZARA;9/5/2024
980691916;Movistar;60.22;E/S VIGUESAM;UBER;29/3/2024
991129617;CLARO;203.72;SEGUROS ALIANZA SA ;CANVA;15/2/2024
991403235;Movistar;87.30;SIME CUMBAYA;CANVA;13/1/2024
987895928;Movistar;62.54;FYBECA;UBER;21/2/2024
999463609;CLARO;907.21;HUGO BOSS PP;APPLE;26/2/2024
984885870;Movistar;70.50;SPA CARMITA;PAYPAL;4/7/2024
997229482;CLARO;51.48;KFC K043 CUMBAYA;FACEBOOK;15/4/2024
992809998;CNT;261.49;BKG*Hotel at Bookin;HOSTGATOR;6/8/2024
996547846;CNT;69.55;AMAZON.COM AMZN.COM;AMAZON;26/2/2024
985544668;CLARO;200.00; Mall del Sur  ;UBER;3/6/2024
987062331;Movistar;;;;10/8/2024
999845189;Movistar;;;;19/2/2024
999713723;Movistar;66.83;PAMERVAL;PAYPAL;16/8/2024
997753966;Movistar;70.54;SUPERMAXI 12 DE OCT;UBER;6/1/2024
984431735;CLARO;87.00;MAC QUICENTRO;AMAZON;1/2/2024
963628412;Movistar;76.16;MOTOR AUTOFD;HOSTGATOR;12/7/2024
967691474;CLARO;777.00;MACHLER;APPLE;2/7/2024
984480827;CLARO;57.25;FATTO A MANO ECO PA;ZARA;21/4/2024
999951750;Movistar;368.00;MUNICIPIO DE SAMBOR;ADOBE;6/4/2024
992765504;Movistar;253.51;OPTICA ANDES PORTAL;ADOBE;14/3/2024
999845189;Movistar;390.00;CLINICA SANDOVAL;CANVA;25/8/2024
983239673;Movistar;200.00; Quicentro Sur;UBER;13/6/2024
999800290;Movistar;;;;19/7/2024
982441275;CNT;3.15;UBR* PENDING.UBER.C;UBER;26/4/2024
958787957;CLARO;5.72;UBER * PENDING;UBER;18/1/2024
999800290;Movistar;;;;19/2/2024
960866519;CNT;;;;30/1/2024
998042181;Movistar;209.19;SUPERMAXI FICOA;UBER;29/1/2024
983153078;CLARO;3.98;UBER *TRIP;UBER;16/7/2024
958600964;CLARO;4098.00;DONGFENG GYE VEH;GOOGLE;20/3/2024
996461239;CNT;66.40;MODA PINK SA;LinkedIn;21/6/2024
995825767;Movistar;2966.66;Amazon.com;AMAZON;11/2/2024
999217641;Movistar;;;;12/6/2024
999765432;Movistar;166.60;MI COMISARIATO CENT;MICROSOFT;2/7/2024
968200689;CLARO;2.01;UBR* PENDING.UBER.C;UBER;22/5/2024
998318383;Movistar;2.88;UBER * PENDING;UBER;2/5/2024
995405414;CLARO;313.07;SUPERMAXI EL BATAN ;UBER;14/5/2024
995004415;Movistar;185.00;GDIT USEMBASSY MRVF;GITHUB;9/3/2024
990103682;CLARO;56.78;PAYPAL *RAZERONLINE;PAYPAL;2/1/2024
983387527;CLARO;115.32;PASTALUCY SA;PAYPAL;20/1/2024
986484790;CNT;54.29;LOS BIFES DE LA VAC;CANVA;29/8/2024
999427902;CLARO;;;;22/5/2024
988034826;CLARO;168.56;MI COMISARIATO GARZ;MICROSOFT;31/8/2024
997039272;Movistar;64.53;SUPERMAXI EL VERGEL;UBER;26/5/2024
985752570;CLARO;209.88;WL VON MAUR;AMAZON;10/3/2024
987510675;CLARO;120.00; Scala Shopping;SHOPIFY;28/3/2024
982423939;Movistar;2.84;UBR* PENDING.UBER.C;UBER;11/8/2024
998756941;Movistar;1.92;UBR* PENDING.UBER.C;UBER;3/6/2024
995697244;Movistar;2.09;UBR* PENDING.UBER.C;UBER;4/2/2024
993983000;CLARO;14.45;UBER* PENDING;UBER;11/8/2024
985857664;CLARO;164.29;EXPLORER MALL DEL S;SHOPIFY;31/5/2024
988216864;CLARO;4320.44;UNIVERSIDAD DE NAVA;CANVA;25/3/2024
999699201;CLARO;225.03;MEGAMAXI QUITO LC 7;PAYPAL;10/8/2024
983355350;CLARO;183.12;SURTIPERNOS;UBER;7/1/2024
982512182;CLARO;6.24;UBR* PENDING.UBER.C;UBER;16/7/2024
991236237;CLARO;7.12;UBR* PENDING.UBER.C;UBER;14/6/2024
995700825;Movistar;;;;27/7/2024
987472936;Movistar;;;;27/7/2024
989854762;CLARO;200.00; Loja;GODADDY;18/1/2024
982705882;Movistar;;;;10/4/2024
964110522;Movistar;120.00; Primax Petroil;UBER;23/6/2024
960791238;CLARO;;;;24/8/2024
998328885;CLARO;;;;13/7/2024
997102579;Movistar;3.71;UBER *TRIP;UBER;1/7/2024
992665931;CNT;61.90;LOS CEBICHES DE LA ;MICROSOFT;15/5/2024
961026253;Movistar;;;;13/6/2024
998142767;Movistar;86.40;CLINICA MEDICVALLE;APPLE;12/4/2024
985048853;CLARO;74.06;SUPERMAXI CIUDAD CO;UBER;11/3/2024
999225580;Movistar;609.75;COMERCIAL KYWI EL P;PAYPAL;6/5/2024
983355350;CLARO;;;;11/3/2024
996038369;CLARO;51.67;SUPERMAXI BOSQUE LC;UBER;25/7/2024
998861714;CLARO;2.23;UBER * PENDING;UBER;14/2/2024
997200647;CLARO;14.99;ZOOM.US 888-799-966;ZOOM;27/7/2024
992950100;Movistar;52.64;COPA;PAYPAL;28/4/2024
990241915;CLARO;109.54;CLUB DE AGRICULTORE;ADOBE;21/8/2024
979258411;CLARO;408.76;SUPERDEPORTE BODEGA;UBER;14/4/2024
999758653;CLARO;50.19;STRADIVARIUS;STARPLUS;29/3/2024
999739201;Movistar;173.70;MEGAMAXI MALL DEL S;SHOPIFY;19/2/2024
999451267;CLARO;413.46;CHAIDE Y CHAIDE;PAYPAL;18/1/2024
990241915;CLARO;;;;6/3/2024
992883341;Movistar;80.00;QUINDELOMA ART HOTE;HOSTGATOR;5/8/2024
999837300;Movistar;106.94;DOMINOS CUMBAYA;MICROSOFT;30/6/2024
979391293;Movistar;255.00;HOTEL REINA ISABEL;LinkedIn;17/5/2024
998042868;Movistar;111.97;EMPRESAS PINTO EL B;UBER;3/8/2024
961298384;CLARO;419.10;AIR CANADA IATA PVA;AIRBNB;14/3/2024
987356636;Movistar;60.00; Ibarra Express;ZARA;24/7/2024
963704682;Movistar;;;;2/3/2024
999652380;CLARO;327.00;AIRBNB * HMS24EFM4B;AIRBNB;8/2/2024
983898400;CNT;2.75;UBER * PENDING;UBER;25/7/2024
990103682;CLARO;37.78;PAYPAL *RAZERONLINE;PAYPAL;2/3/2024
991346830;CLARO;;;;11/8/2024
959538694;CLARO;;;;22/1/2024
960187730;CNT;;;;30/6/2024
989689277;CLARO;220.00; Guayaquil;PAYPAL;16/5/2024
997363177;CLARO;4.87;UBER *TRIP;UBER;19/1/2024
987979366;Movistar;3.99;APPLE.COM/BILL;APPLE;16/4/2024
994997617;CLARO;57.00;MONARCA;ZARA;2/4/2024
979937044;CLARO;700.00;SERVICIO DE RENTAS ;ADOBE;11/1/2024
987776361;Movistar;66.80;COMERCIAL ORTEGA;HOSTGATOR;23/8/2024
939630869;CLARO;;;;30/7/2024
996765081;CLARO;572.53;FACEBK *FSSXNY3RT2;FACEBOOK;8/3/2024
999959214;CNT;100.00;MEGAMAXI LOS CEIBOS;MICROSOFT;9/8/2024
984130422;Movistar;87.76;CORALRIO;ZARA;27/1/2024
987395994;CLARO;90.67;PAGO IMPUESTO MUNIC;MICROSOFT;12/1/2024
992094881;CLARO;64.21;VACO Y VACA;PAYPAL;31/5/2024
995312404;Movistar;82.96;FRIDAY'S;SHOPIFY;29/7/2024
987174278;Movistar;;;;7/2/2024
994281787;Movistar;110.00;PISO ROSA;MICROSOFT;27/6/2024
995373887;CLARO;92.54;MEGAMAXI VILLAGE;ZARA;8/2/2024
999609410;CLARO;54.78;LA CEVICHEVERE;UBER;29/7/2024
980814661;CLARO;56.01;HIPER QUEVEDO;UBER;8/2/2024
958617989;CLARO;;;;24/2/2024
998778864;Movistar;142.31;FYBECA;UBER;17/8/2024
983396839;Movistar;;;;29/3/2024
969844884;CLARO;7.71;UBER *TRIP;UBER;28/6/2024
958921351;Movistar;3.56;UBR* PENDING.UBER.C;UBER;26/3/2024
958847139;CLARO;142.72;PICAL CONDADO;GODADDY;24/7/2024
996048494;CLARO;8.58;UBR* PENDING.UBER.C;UBER;21/1/2024
983657443;CLARO;16.80;UBER* PENDING;UBER;19/6/2024
979181086;CLARO;10.05;FACEBK *N68HVX7YN2;FACEBOOK;16/5/2024
983190347;Movistar;3.99;GOOGLE *Candy Crush;GOOGLE;17/5/2024
990895311;Movistar;3.01;UBER * PENDING;UBER;11/7/2024
991236237;CLARO;9.46;UBR* PENDING.UBER.C;UBER;20/8/2024
987228392;CLARO;422.98;AUTORITY;HOSTGATOR;24/6/2024
995371422;Movistar;180.04;LA BIFERIA;UBER;27/3/2024
992767065;Movistar;53.07;SUPERMAXI DON BOSCO;UBER;14/6/2024
995404956;CLARO;52.25;TIPTI1 PMZ;AMAZON;1/6/2024
994809200;CLARO;;;;28/6/2024
998325263;Movistar;81.42;EL RINCON DEL CEVIC;ADOBE;3/6/2024
992788288;Movistar;60.22;ATIMASA CUMBAYA;CANVA;17/1/2024
997898425;Movistar;;;;26/3/2024
999846715;Movistar;2.74;UBER * PENDING;UBER;21/5/2024
984583901;CLARO;4.51;UBER * PENDING;UBER;13/3/2024
992152757;CLARO;4.99;APPLE.COM/BILL;APPLE;18/4/2024
999804809;CLARO;79.20;IESS ROTATIVO WEB V;CANVA;19/3/2024
995888147;Movistar;67.05;E S LANDETRANS;UBER;6/3/2024
998124603;Movistar;;;;21/8/2024
999230689;Movistar;2.62;UBR* PENDING.UBER.C;UBER;27/6/2024
984025034;Movistar;5.14;UBR* PENDING.UBER.C;UBER;15/6/2024
984887542;Movistar;59.11;WINERY;UBER;7/8/2024
999435360;Movistar;64.20;Dolphin Mall;AMAZON;23/1/2024
999852630;CLARO;112.04;EL CORTE INGLES-DEP;ADOBE;12/7/2024
967715991;CLARO;679.00;El Dorado;ADOBE;7/6/2024
999086051;Movistar;64.94;NikePOS_US;SKYPE;15/6/2024
989256132;CLARO;99.79;NOE SUSHI SCALA SHO;SHOPIFY;15/4/2024
989868155;CLARO;75.60;CLUB PARRILLA;UBER;6/8/2024
986578959;Movistar;;;;5/2/2024
998890483;Movistar;51.02;PINTULAC PRODUCTOS ;GITHUB;22/2/2024
990187061;CLARO;422.41;STRELLI MILANO;STARPLUS;19/3/2024
987254182;Movistar;467.50;SWISSOTEL;MICROSOFT;13/6/2024
994582033;CLARO;;;;17/3/2024
967984452;CLARO;500.00; Gasolinera PyS;PAYPAL;15/3/2024
984638972;Movistar;;;;20/2/2024
979971405;CLARO;169.80;MARATHON OUTLET;ZARA;1/3/2024
999702854;Movistar;59.79;SUPERMAXI RIOBAMBA ;UBER;1/8/2024
983215978;Movistar;358.34;TACA WEB USA PA VI;PAYPAL;26/4/2024
987294811;CLARO;52.30;ECUAVICHE;CANVA;4/6/2024
999738721;Movistar;1986.78;COCHEZ S A VEHICULO;ZARA;30/8/2024
994401400;CLARO;507.33;CLARO;MICROSOFT;8/7/2024
999738989;CLARO;353.42;JUGUETON SCALA 194;CANVA;4/5/2024
995683213;CLARO;282.60;LAS FRAGANCIAS JARD;STARPLUS;1/5/2024
991200567;CLARO;131.75;AVOCADICTOS MEXICAN;CANVA;30/5/2024
994401400;CLARO;;;;9/8/2024
959142097;CLARO;;;;18/4/2024
986825841;CLARO;110.64;PAMERVAL;PAYPAL;29/8/2024
999825348;Movistar;;;;20/6/2024
993366302;CLARO;68.96;HIPERMARKET EL DORA;ADOBE;15/6/2024
997777057;CLARO;210.58;LA TABLITA DEL TART;HOSTGATOR;15/6/2024
984538689;Movistar;121.79;MUNAMUNAY;AMAZON;14/1/2024
998861714;CLARO;3.05;UBER * PENDING;UBER;18/7/2024
998848312;Movistar;80.00; Business Cente;CANVA;12/3/2024
983096362;CLARO;500.00; De Prati Sur;UBER;1/6/2024
960905175;CLARO;2.83;UBR* PENDING.UBER.C;UBER;27/2/2024
987307860;CLARO;27.42;UB *EATS ECUADOR;UBER;20/6/2024
995270249;CLARO;2.90;UBR* PENDING.UBER.C;UBER;10/3/2024
992545407;Movistar;6.78;UB *EATS ECUADOR;UBER;19/3/2024
999715970;Movistar;65.92;SUPERMAXI INAQUITO;UBER;28/3/2024
984699663;Movistar;84.24;LA CASA DEL JEAN;CANVA;7/8/2024
985424326;CLARO;481.73;SUPERMAXI SAN GABRI;UBER;25/3/2024
992877661;Movistar;87.18;HIPER VIA A LA COST;ZARA;5/2/2024
984699663;Movistar;;;;17/1/2024
984038144;CLARO;259.80;Superdeporte Los Gr;UBER;10/6/2024
983497702;CLARO;164.05;SUPER SANTAMARIA TU;ZARA;15/6/2024
991507019;CNT;162.19;MEGAMAXI CUENCA LC ;PAYPAL;12/3/2024
983301730;Movistar;235.60;VETMEDIC SOCIEDAD C;FACEBOOK;5/7/2024
999715970;Movistar;;;;5/3/2024
999549775;CLARO;2307.50;UNIVERSIDAD DE LAS ;STARPLUS;19/2/2024
984598788;Movistar;114.90;CHECOPARTS CIA.LTDA;CANVA;25/1/2024
998871379;Movistar;;;;17/4/2024
982443234;Movistar;100.00; Condado;GODADDY;12/6/2024
980867264;CLARO;;;;8/1/2024
968460664;CLARO;300.00; Milagro;MICROSOFT;30/7/2024
991444932;CLARO;95.74;WM SUPERCENTER #179;UBER;26/2/2024
993414906;Movistar;;;;11/3/2024
991747424;CLARO;;;;19/1/2024
989772302;CLARO;5.81;UBER *TRIP;UBER;18/8/2024
988035257;Movistar;3.31;UBER * PENDING;UBER;24/7/2024
994534705;CLARO;6.36;UBR* PENDING.UBER.C;UBER;29/2/2024
998100520;Movistar;67.40;MEGAMAXI QUITO LC 7;PAYPAL;10/2/2024
999029029;Movistar;;;;29/2/2024
988938709;CLARO;1785.00;BUGGATTI;HOSTGATOR;2/4/2024
990637276;CLARO;76.99;PAYLESS SHOESOURCE;PAYPAL;11/6/2024
994022685;CLARO;79.21;PRIMAX SAMBORONDON;AMAZON;3/5/2024
995550872;Movistar;61.90;DIPASO TERMINAL TER;HOSTGATOR;15/1/2024
985673762;CLARO;56.36;Hiper AlbAn Borja L;GOOGLE;10/6/2024
999103123;CNT;195.57;SUPERMAXI POLICENTR;UBER;14/6/2024
958843740;CLARO;532.22;MUNDOMOTRIZ;ZOOM;14/7/2024
998351305;CLARO;331.42;OPEL GRANADOS REP;ADOBE;17/5/2024
986145678;CLARO;;;;2/6/2024
980945636;Movistar;120.00; Ascazubi;UBER;5/6/2024
939823015;CLARO;20.14;PAYPAL *GAMER OUTLT;PAYPAL;6/2/2024
993597431;CLARO;144.00;TITAN 25 DE JULIO L;GOOGLE;30/3/2024
987688351;CLARO;83.97;MACROMODA S A ZARA;ZARA;16/8/2024
991826104;CLARO;414.82;HIPERMARKET EL DORA;ADOBE;18/6/2024
998236050;CLARO;92.76;CACTUSFOOD;ZOOM;25/6/2024
995849154;Movistar;51.76;PUBLIX #1198;NETFLIX;17/4/2024
995879999;CLARO;;;;14/4/2024
991072685;CLARO;;;;7/7/2024
994344942;CLARO;117.03;SUPERMAXI CIUDAD CE;FACEBOOK;3/5/2024
